cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,year,period,auto_speed,los_hcm85,transit_speed,transit_sd,transit_cv,atspd_ratio
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2004,PM,7.9,E,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2006,AM,21.5,B,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,1999,AM,18.1,D,,,,
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,2009,AM,54.2012051471,C,,,,
113,Geary,Gough,Arguello,W,1.91511841291,3,2019,PM,17.034939058970537,C,9.966115121566755,1.53888063865379,15.44112846262070217500,1.7092858000512947
236,US-101,I-80,Market,N,1.26905790716,Fwy,2019,PM,13.455400528501322,F,,,,
169,Mission/Otis,Cesar Chavez,14th,N,1.39150936015,3,2019,AM,9.467792013860242,D,8.717873480917318,1.495635889055753,17.15597149155206810200,1.0860208093848152
194,O'Farrell,Gough,Mason,E,0.847471383395,3,2006,AM,11.9,D,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,1997,AM,14.5,E,,,,
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,2007,PM,19.9274347115,B,5.4,,,3.6902656873148148
47,Broadway,Larkin,Powell,E,0.547817354303,1,2006,AM,36.8,A,,,,
195,O'Farrell,Mason,Market,E,0.283457090901,3,2013,PM,12.5,D,8.1,1.1,13.58024691358024691400,1.5432098765432099
41,Beale/Davis,Clay,Mission,S,0.324642787669,3,2019,PM,6.43,F,4.768539032390773,1.163466471206582,24.39880356024394314700,1.3484213836404796
16,8th St,Market,Bryant,S,0.602907603633,3,2013,PM,15.9,C,7.2,1.6,22.22222222222222222200,2.2083333333333333
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,1993,PM,15.6,C,,,,
131,Harrison,Embarcadero,1st,W,0.342951254629,3,1995,PM,11.6,D,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2004,AM,13.4,C,,,,
6,3rd St,Terry Francois,Market,N,1.04889791085,3,1995,PM,11.6,D,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2007,PM,45.2347724414,D,,,,
16,8th St,Market,Bryant,S,0.602907603633,3,2006,PM,15.9,C,,,,
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,2007,PM,21.0415550571,B,,,,
94,Fell,Gough,Laguna,W,0.181758774817,3,2004,PM,7.4,E,,,,
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,2015,AM,13.0,C,6.6,0.9,13.63636363636363636400,1.9696969696969697
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2015,PM,18.9,C,10.1,0.9,8.91089108910891089100,1.8712871287128713
214,Townsend,7th,2nd,E,0.859492995265,3,2007,PM,16.7716757546,C,,,,
224,Van Ness/S VanNess,Washington,Lombard,N,0.576466903859,3,2019,PM,16.618747814925737,C,5.5558853568286,1.260930019232008,22.69539305166242118500,2.9911970365803263
210,Sutter,Divisadero,Gough,E,0.822182703122,3,2009,PM,15.4819040589,C,8.18252727409,,,1.8920687387041777
99,Folsom,1st,Embarcadero,E,0.344679701988,3,2013,AM,16.4,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2015,AM,16.6,C,,,,
18,10th St,Market,Brannan,S,0.726749459703,3,2011,AM,21.3758956968,B,7.63,1.79,23.46002621231979030100,2.8015590690432503
19,16th St,Market,Mission,E,0.735953916712,3,2009,PM,10.7314462036,D,7.11876266958,,,1.5074875651435567
123,Golden Gate,Franklin,Market,E,0.654019427686,3,1993,PM,15.2,C,,,,
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,1993,PM,21.9,B,,,,
19,16th St,Market,Mission,E,0.735953916712,3,2009,AM,12.1477981864,D,7.634614196,,,1.5911476172253197
58,Bush,Masonic,Gough,E,1.24315754846,3,2001,PM,20.5,B,,,,
208,Stanyan,Fulton,Turk,N,0.197824394368,3,2009,PM,12.5648321656,D,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2004,AM,15.4,C,,,,
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2011,AM,48.5191137829,D,,,,
36,Bay,Embarcadero,Van Ness,W,1.07470567787,3,2007,AM,19.6226546664,B,,,,
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,2019,AM,8.165422993492408,F,9.751359351936157,4.713661802437729,48.33850986633796402500,0.83736253570340863963
56,Bryant,Division,4th,E,0.993047358802,3,2013,AM,15.9,C,9.2,1.6,17.39130434782608695700,1.7282608695652174
203,Potrero,21st,Cesar Chavez,S,0.601499781690,3,2011,AM,23.2978692201,B,9.74,2.92,29.97946611909650924000,2.3919783593531828
15,7th St,Brannan,Market,N,0.722734761560,3,1993,AM,13.9,C,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2001,PM,12.6,D,,,,
156,Market/Portola,Van Ness,Drumm,E,1.77159678410,3,2015,AM,10.1,D,6.7,0.3,4.47761194029850746300,1.5074626865671642
137,Junipero Serra,County Line,Brotherhood,N,0.289362174587,1,2009,AM,40.0133409675,A,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2011,PM,23.7705793467,B,11.31,3.19,28.20512820512820512800,2.1017311535543767
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,2009,AM,13.7887605624,C,7.71071696658,,,1.7882592010786575
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2019,AM,24.828365733271426,B,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2009,AM,24.4374550599,B,,,,
83,Drumm,Market,Washington,N,0.216252234754,3,2011,PM,17.221553459,C,4.87,2.66,54.62012320328542094500,3.5362532770020534
212,Sutter,Mason,Gough,W,0.820507468686,3,2013,AM,11.2,D,6.6,0.7,10.60606060606060606100,1.6969696969696970
222,Van Ness/S VanNess,13th,Golden Gate,N,0.807720551166,3,2017,AM,8.9,E,6.8,0.764680876,11.24530700000000000000,1.3088235294117647
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2011,PM,8.93646853133,E,,,,
150,Main,Mission,Market,N,0.121791230451,3,2006,AM,13.9,C,4.5,,,3.0888888888888889
198,Pine,Leavenworth,Franklin,W,0.455701314987,3,2009,AM,17.7106905283,C,,,,
72,Clay,Kearny,Davis,E,0.378528736482,3,2013,AM,12.4363636364,D,7.2,0.7,9.72222222222222222200,1.7272727272777778
46,Broadway,Gough,Larkin,E,0.364312036169,3,2007,AM,14.6824500322,C,,,,
38,Bayshore,Industrial,Cesar Chavez,N,0.829650030423,3,2015,AM,16.2,C,9.0,1.6,17.77777777777777777800,1.8000000000000000
42,Brannan,Division,6th,E,0.543686772018,3,2009,AM,13.8289469647,C,,,,
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,2007,PM,49.8173934987,C,,,,
159,Market/Portola,Guerrero,Castro,W,0.793811305289,3,2011,AM,12.5288877013,D,6.92,2.38,34.39306358381502890200,1.8105329048121387
154,Market/Portola,Castro,Guerrero,E,0.793811305289,3,2007,PM,10.5696902294,D,6.6,,,1.6014682165757576
188,Ocean,19th Ave,Miramar,E,1.10967009791,3,2009,PM,12.8753478799,D,,,,
156,Market/Portola,Van Ness,Drumm,E,1.77159678410,3,2009,PM,9.54192466757,D,8.08832738971,,,1.1797154353209381
218,Turk,Hyde,Gough,W,0.456299639356,3,2019,AM,8.480689867124651,E,,,,
179,Montgomery,Broadway,Bush,S,0.506858032647,3,1993,PM,2.4,F,,,,
67,Cesar Chavez,Bryant,Kansas,E,0.375195772370,3,2001,AM,28.9,A,,,,
163,Masonic,Page,Geary,N,0.787685338768,3,2001,AM,11.3,D,,,,
233,I-280,Weldon,6th/Brannan,N,3.51470300942,Fwy,2004,AM,31.2,E,,,,
238,I-80,Fremont Exit,US-101,W,1.70499663737,Fwy,2017,AM,46.4,D,,,,
184,Oak,Stanyan,Divisadero,E,0.917342330159,3,2006,PM,16.2,C,,,,
3,2nd St,Market,Brannan,S,0.721663762241,3,2019,AM,10.890003215111019,D,7.669394850073411,2.524789256426801,32.92031908361888375800,1.4199299198954114
5,3rd St,Evans,Terry Francois,N,2.35998926098,3,2019,PM,11.20724915824916,D,,,,
105,Fulton,Arguello,Masonic,E,0.659455079392,3,2015,AM,14.5,C,7.8,0.8,10.25641025641025641000,1.8589743589743590
200,Potrero,Cesar Chavez,21st,N,0.605891596600,3,2017,AM,14.0,C,7.4,1.296306043,17.51764922972972973000,1.8918918918918919
202,Potrero,Division,21st,S,0.795213636929,3,2007,AM,20.4615322889,B,11.1,,,1.8433812872882883
211,Sutter,Market,Mason,W,0.564249764960,3,2004,AM,11.2,D,,,,
26,19th Ave/Park Presidio,Lake,US-101,N,1.18461024485,1,2009,AM,45.2718933928,A,26.4374863061,,,1.7124129302094156
108,Fulton,10th Ave,Park Presidio,W,0.204862455561,3,2011,PM,11.2900280494,D,6.2,1.98,31.93548387096774193500,1.8209722660322581
100,Franklin,Market,Pine,N,1.06130230475,3,2017,AM,9.9,D,,,,
200,Potrero,Cesar Chavez,21st,N,0.605891596600,3,2013,AM,15.1578947368,C,8.3,2.0,24.09638554216867469900,1.8262523779277108
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,2017,AM,10.2,F,9.1,1.70149573,18.69775527472527472500,1.1208791208791209
199,Pine,Franklin,Presidio,W,1.26586349565,3,2006,AM,23.7,B,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2019,PM,17.72450983635612,C,,,,
72,Clay,Kearny,Davis,E,0.378528736482,3,1995,PM,8.7,E,,,,
17,9th St,Brannan,Market,N,0.722619010047,3,1993,PM,12.4,D,,,,
15,7th St,Brannan,Market,N,0.722734761560,3,2011,PM,20.9438130302,B,7.4,2.47,33.37837837837837837800,2.8302450040810811
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,2019,PM,7.818587376354216,E,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2011,AM,17.1153334772,C,,,,
121,Geneva,Cayuga,Ocean,W,0.527710560386,3,2019,PM,9.684381089119064,D,6.981858156764928,1.2976909866138908,18.58661344124443122700,1.3870778912538608
119,Geneva,Santos,Paris,W,1.18847158845,3,2009,AM,23.4486673151,B,13.93,,,1.6833214152979182
5,3rd St,Evans,Terry Francois,N,2.35998926098,3,2011,PM,30.0303422783,A,8.25,3.21,38.90909090909090909100,3.6400414882787879
220,Turk,Divisadero,Stanyan,W,0.912411302068,3,2015,PM,17.4,C,9.0,1.7,18.88888888888888888900,1.9333333333333333
231,West Portal,Ulloa,Sloat,S,0.535165055910,3,2009,PM,15.165047395,C,,,,
174,Mission/Otis,3rd,9th,S,0.979368189260,3,2017,AM,13.0,C,11.4,1.636548706,14.35569040350877193000,1.1403508771929825
112,Geary,Kearny,Gough,W,1.17639703583,3,1993,AM,12.3,D,,,,
189,Ocean,Miramar,Howth,E,0.484469999936,3,2013,AM,14.1,C,5.5,1.6,29.09090909090909090900,2.5636363636363636
232,I-280,Junipero Serra,Weldon,E,4.02580481717,Fwy,2004,AM,43.6,D,,,,
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,1999,PM,9.8,D,,,,
190,Ocean,Howth,Miramar,W,0.484469999936,3,2013,AM,13.4,C,7.1,1.6,22.53521126760563380300,1.8873239436619718
2,2nd St,Brannan,Market,N,0.721663762149,3,2013,AM,11.1483870968,D,6.7,2.4,35.82089552238805970100,1.6639383726567164
196,Pine,Market,Kearny,W,0.382655359247,3,2013,PM,4.28840125392,F,,,,
215,Townsend,2nd,7th,W,0.859940109574,3,2011,AM,13.8692767837,C,10.33,2.76,26.71829622458857696000,1.3426211794482091
196,Pine,Market,Kearny,W,0.382655359247,3,2009,PM,8.85698269911,E,,,,
227,Van Ness/S VanNess,Golden Gate,13th,S,0.795408476848,3,2004,AM,7.4,E,,,,
17,9th St,Brannan,Market,N,0.722619010047,3,2015,AM,10.2,D,,,,
129,Guerrero/San Jose,Cesar Chavez,29th,S,0.284216818075,3,2019,AM,12.202481690979454,D,,,,
50,Broadway,Embarcadero,Montgomery,W,0.348437873429,3,2001,PM,4.4,F,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2006,AM,12.3,D,,,,
83,Drumm,Market,Washington,N,0.216252234754,3,1993,AM,19.9,B,,,,
69,Cesar Chavez,3rd,Kansas,W,0.797391648337,3,2019,AM,13.233110367892973,C,,,,
59,Bush,Gough,Market,E,1.45497411971,3,2017,AM,10.4,D,,,,
91,Evans,Cesar Chavez,3rd,S,0.725419720476,3,2017,AM,10.4,D,9.9,2.071834936,20.92762561616161616200,1.0505050505050505
224,Van Ness/S VanNess,Washington,Lombard,N,0.576466903859,3,2007,PM,26.6342336803,A,6.1,,,4.3662678164426230
201,Potrero,21st,Division,N,0.795213636929,3,2011,PM,23.1840884062,B,8.9,2.0,22.47191011235955056200,2.6049537535056180
46,Broadway,Gough,Larkin,E,0.364312036169,3,2006,AM,11.4,D,,,,
189,Ocean,Miramar,Howth,E,0.484469999936,3,2006,AM,12.6,D,10.0,,,1.2600000000000000
189,Ocean,Miramar,Howth,E,0.484469999936,3,2004,AM,8.2,E,,,,
85,Duboce/Division,Market,Mission,E,0.348379445760,3,2009,PM,14.8,C,,,,
26,19th Ave/Park Presidio,Lake,US-101,N,1.18461024485,1,2007,PM,44.2089828195,A,,,,
127,Guerrero/San Jose,Monterey,29th,N,1.16980568480,1,2007,PM,26.3457606982,C,,,,
227,Van Ness/S VanNess,Golden Gate,13th,S,0.795408476848,3,2019,AM,7.67207182320442,E,4.9060955842276535,1.2103938086233539,24.67122353903141965600,1.5637836017441154
159,Market/Portola,Guerrero,Castro,W,0.793811305289,3,2015,PM,13.0,C,4.8,0.7,14.58333333333333333300,2.7083333333333333
84,Drumm,Washington,Market,S,0.216551603299,3,2006,AM,8.4,E,,,,
48,Broadway,Powell,Montgomery,E,0.354654055522,3,2019,AM,11.460126288843062,D,6.795628200138682,1.8878314554489577,27.78008743048113961200,1.6863968939044059
24,19th Ave/Park Presidio,Sloat,Lincoln,N,2.12907723919,3,2009,PM,22.9607852838,B,13.7374793983,,,1.6713972496760487
90,Embarcadero,North Point,Townsend,S,2.16491593596,3,2001,AM,13.8,C,,,,
243,US-101,Cortland,Monster Park Exit,S,2.29826827120,Fwy,2004,PM,30.5,E,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2011,AM,18.9060260792,C,,,,
230,West Portal,Sloat,Ulloa,N,0.535165055910,3,2017,AM,11.5,D,10.6,1.358942657,12.82021374528301886800,1.0849056603773585
240,I-280,Weldon,Junipero Serra,S,4.07165382419,Fwy,2017,AM,64.8,A,,,,
192,Octavia,Market,Fell,N,0.272347316254,3,2011,AM,10.1374503299,D,,,,
197,Pine,Kearny,Leavenworth,W,0.628422823943,3,2015,AM,17.5813953488,C,,,,
101,Franklin,Pine,Lombard,N,0.830624686731,3,2007,AM,18.3338110352,C,,,,
14,6th St,Market,Brannan,S,0.722780496169,3,1993,PM,11.5,D,,,,
169,Mission/Otis,Cesar Chavez,14th,N,1.39150936015,3,2011,PM,14.1636489038,C,7.05,1.72,24.39716312056737588700,2.0090282133049645
176,Mission/Otis,14th,Cesar Chavez,S,1.39150936015,3,1991,AM,10.9,D,,,,
16,8th St,Market,Bryant,S,0.602907603633,3,2019,PM,11.815659849004804,D,5.443084040291665,1.1022889883234364,20.25118444183292056800,2.1707656471112777
174,Mission/Otis,3rd,9th,S,0.979368189260,3,2006,PM,18.3,C,8.4,,,2.1785714285714286
78,Doyle/Lombard/Richardson,SF Cemetery,Lyon/Francisco,E,0.925783629892,1,1993,AM,34.2,B,,,,
38,Bayshore,Industrial,Cesar Chavez,N,0.829650030423,3,2009,AM,17.5097332726,C,11.854075423,,,1.4771066192666994
187,Oak,Laguna,Franklin,E,0.273284032049,3,2009,AM,15.0502074325,C,,,,
4,3rd St,Jamestown,Evans,N,1.62369965920,3,2019,AM,12.826870351758792,D,,,,
121,Geneva,Cayuga,Ocean,W,0.527710560386,3,1991,PM,6.7,F,,,,
196,Pine,Market,Kearny,W,0.382655359247,3,1999,AM,8.3,E,,,,
19,16th St,Market,Mission,E,0.735953916712,3,2013,AM,16.3,C,6.3,1.0,15.87301587301587301600,2.5873015873015873
101,Franklin,Pine,Lombard,N,0.830624686731,3,2017,PM,16.7,C,,,,
159,Market/Portola,Guerrero,Castro,W,0.793811305289,3,2017,PM,15.4,C,5.5,0.855545635,15.55537518181818181800,2.8000000000000000
234,US-101,County Line,Cortland,N,2.31092245625,Fwy,2017,AM,20.7,F,,,,
98,Folsom,4th,1st,E,0.515704432606,3,2013,AM,18.9,C,,,,
224,Van Ness/S VanNess,Washington,Lombard,N,0.576466903859,3,2006,AM,9.2,D,6.6,,,1.3939393939393939
24,19th Ave/Park Presidio,Sloat,Lincoln,N,2.12907723919,3,1999,PM,18.6,B,,,,
124,Gough,Pine,Geary,S,0.255620329960,3,2017,AM,13.2,C,,,,
183,North Point,Columbus,Van Ness,W,0.383452476840,3,2015,AM,12.6960556845,D,7.7,1.9,24.67532467532467532500,1.6488384005844156
10,4th St/Stockton,Harrison,Channel,S,0.596754541754,3,2011,AM,16.7818232561,C,7.88,1.76,22.33502538071065989800,2.1296730020431472
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,1997,PM,12.8,F,,,,
68,Cesar Chavez,Kansas,3rd,E,0.795213243079,3,2013,AM,20.4,B,,,,
41,Beale/Davis,Clay,Mission,S,0.324642787669,3,2006,PM,14.6,C,,,,
179,Montgomery,Broadway,Bush,S,0.506858032647,3,2004,AM,8.5,E,,,,
16,8th St,Market,Bryant,S,0.602907603633,3,2017,AM,12.0,D,6.8,1.287182285,18.92915125000000000000,1.7647058823529412
19,16th St,Market,Mission,E,0.735953916712,3,2011,AM,13.6916458134,C,6.52,2.32,35.58282208588957055200,2.0999456769018405
85,Duboce/Division,Market,Mission,E,0.348379445760,3,2013,AM,19.6,B,,,,
137,Junipero Serra,County Line,Brotherhood,N,0.289362174587,1,2013,PM,26.0,C,,,,
130,Guerrero/San Jose,29th,Monterey,S,1.16595263224,1,2013,AM,27.8,C,,,,
3,2nd St,Market,Brannan,S,0.721663762241,3,2006,AM,14.3,C,,,,
8,3rd St,Evans,Jamestown,S,1.62369966050,3,2017,PM,15.6,C,,,,
103,Fulton,Park Presidio,10th Ave,E,0.204862455561,3,2013,PM,23.4,B,10.2,2.2,21.56862745098039215700,2.2941176470588235
182,North Point,Embarcadero,Columbus,W,0.613771483517,3,2017,PM,15.8,C,8.0,1.258967831,15.73709788750000000000,1.9750000000000000
191,Ocean,Miramar,19th Ave,W,1.10970844133,3,2013,PM,14.2,C,,,,
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,1993,PM,16.0,C,,,,
181,North Point,Columbus,Embarcadero,E,0.613771483517,3,2007,PM,20.2981354809,B,,,,
104,Fulton,10th Ave,Arguello,E,0.533347149871,3,1993,AM,22.4,B,,,,
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,2006,PM,13.5,C,6.4,,,2.1093750000000000
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,2009,PM,12.093303336,D,,,,
190,Ocean,Howth,Miramar,W,0.484469999936,3,2007,AM,11.2893485487,D,7.4,,,1.5255876417162162
64,Castro/Divisadero,Geary,14th,S,1.13367559359,3,2007,PM,9.43749232305,D,5.7,,,1.6557004075526316
21,16th St,Potrero,Mission,W,0.666427034121,3,2006,PM,11.2,D,5.9,,,1.8983050847457627
22,16th St,Mission,Market,W,0.736030323322,3,2013,PM,17.0,C,6.6,1.0,15.15151515151515151500,2.5757575757575758
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2001,PM,14.8,F,,,,
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,1993,AM,17.2,C,,,,
210,Sutter,Divisadero,Gough,E,0.822182703122,3,1993,AM,13.9,C,,,,
37,Bayshore,County Line,Industrial,N,2.26529775319,3,2017,AM,12.3,D,,,,
125,Gough,Geary,Golden Gate,S,0.330297793857,3,2015,AM,12.7,D,,,,
186,Oak,Fillmore,Laguna,E,0.273835595627,3,2009,AM,16.9870327573,C,,,,
87,Duboce/Division,Potrero,Mission,W,0.662127318457,3,2013,PM,8.62921348315,E,,,,
163,Masonic,Page,Geary,N,0.787685338768,3,2011,PM,17.2006050301,C,8.14,2.03,24.93857493857493857500,2.1130964410442260
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,1993,AM,23.8,C,,,,
70,Cesar Chavez,Kansas,Bryant,W,0.377772402655,3,2009,PM,20.9779460683,B,,,,
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,1993,AM,33.0,A,,,,
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2007,PM,19.8155696532,B,7.1,,,2.7909253032676056
119,Geneva,Santos,Paris,W,1.18847158845,3,1993,AM,27.4,A,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2013,PM,21.4,B,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2019,AM,9.708186615294414,D,6.621530427172372,2.0864838998490147,31.51059898912247723300,1.4661544973735254
128,Guerrero/San Jose,29th,Cesar Chavez,N,0.285708016388,3,2015,PM,14.1,C,,,,
134,Harrison,8th,Division,W,0.399153591986,3,2017,PM,10.5,D,6.3,0.519206282,8.24136955555555555600,1.6666666666666667
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,2013,PM,14.1,C,8.1,0.4,4.93827160493827160500,1.7407407407407407
108,Fulton,10th Ave,Park Presidio,W,0.204862455561,3,2004,AM,6.4,F,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2015,AM,11.1,D,6.8,1.1,16.17647058823529411800,1.6323529411764706
204,Skyline,County Line,Sloat,N,1.94410438321,3,2013,AM,38.1,A,19.8,7.3,36.86868686868686868700,1.9242424242424242
208,Stanyan,Fulton,Turk,N,0.197824394368,3,1995,AM,12.8,D,,,,
238,I-80,Fremont Exit,US-101,W,1.70499663737,Fwy,1991,PM,18.6,F,,,,
134,Harrison,8th,Division,W,0.399153591986,3,2015,PM,12.8,D,6.2,1.8,29.03225806451612903200,2.0645161290322581
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,2013,AM,14.2,C,7.7,0.5,6.49350649350649350600,1.8441558441558442
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,2006,AM,13.2,C,6.9,,,1.9130434782608696
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2017,AM,13.4,C,8.7,0.766159252,8.80642818390804597700,1.5402298850574713
209,Stanyan,Turk,Fulton,S,0.199649573974,3,2013,AM,19.2,B,,,,
115,Geary,25th Ave,Great Hwy,W,1.78761096415,3,2006,AM,23.3,B,,,,
30,19th Ave/Park Presidio,Sloat,Junipero Serra,S,1.24888872158,3,2006,AM,20.2,B,,,,
128,Guerrero/San Jose,29th,Cesar Chavez,N,0.285708016388,3,2001,AM,15.2,C,,,,
169,Mission/Otis,Cesar Chavez,14th,N,1.39150936015,3,1999,AM,14.3,C,,,,
59,Bush,Gough,Market,E,1.45497411971,3,1999,PM,11.6,D,,,,
201,Potrero,21st,Division,N,0.795213636929,3,2015,PM,6.31925397696,F,9.0,1.0,11.11111111111111111100,0.70213933077333333333
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2009,PM,20.7144522822,D,15.376030267,,,1.3471911749977046
241,US-101,Market,I-80,S,1.16608829092,Fwy,2019,PM,14.096458307898915,F,,,,
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2017,PM,14.1,C,12.1,1.202035819,9.93418032231404958700,1.1652892561983471
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,2006,AM,32.8,B,,,,
189,Ocean,Miramar,Howth,E,0.484469999936,3,2009,AM,11.1251691098,D,,,,
211,Sutter,Market,Mason,W,0.564249764960,3,2007,PM,13.5101650617,C,5.8,,,2.3293388037413793
229,Washington,Drumm,Kearny,W,0.443557749998,3,2006,PM,14.1,C,,,,
102,Fremont,Harrison,Market,N,0.481453823054,3,2019,AM,9.455934636708491,D,,,,
99,Folsom,1st,Embarcadero,E,0.344679701988,3,2011,PM,12.1473525347,D,6.67,8.87,132.9835082458770600,1.8211922840629685
18,10th St,Market,Brannan,S,0.726749459703,3,2007,AM,26.085167202,A,,,,
40,Bayshore,Industrial,County Line,S,2.26068778151,3,2017,PM,17.7,C,,,,
122,Golden Gate,Masonic,Franklin,E,1.37296134315,3,2001,PM,16.0,C,,,,
14,6th St,Market,Brannan,S,0.722780496169,3,2001,AM,10.0,D,,,,
189,Ocean,Miramar,Howth,E,0.484469999936,3,1993,PM,21.0,B,,,,
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,2006,AM,21.8,B,,,,
93,Fell,Gough,Market,E,0.292938474432,3,1997,AM,4.3,F,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2019,AM,21.098431314797363,D,,,,
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,2007,PM,16.3996219312,E,,,,
25,19th Ave/Park Presidio,Lincoln,Lake,N,1.84601264148,3,2007,PM,27.1959693747,A,,,,
62,Castro/Divisadero,Geary,Pine,N,0.265206469451,3,2001,PM,14.6,C,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2001,AM,23.5,B,,,,
197,Pine,Kearny,Leavenworth,W,0.628422823943,3,2011,AM,24.122458065,B,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2013,AM,40.9,E,,,,
190,Ocean,Howth,Miramar,W,0.484469999936,3,2006,AM,13.4,C,9.0,,,1.4888888888888889
143,Kearny,Market,Columbus,N,0.647422162187,3,2001,AM,12.9,D,,,,
185,Oak,Divisadero,Fillmore,E,0.366017476977,3,2017,AM,11.5,D,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2001,AM,14.5,C,,,,
41,Beale/Davis,Clay,Mission,S,0.324642787669,3,2015,AM,9.216,D,6.8,1.0,14.70588235294117647100,1.3552941176470588
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2011,PM,13.3560995008,C,7.75,2.33,30.06451612903225806500,1.7233676775225806
110,Geary,25th Ave,Arguello,E,1.41841474441,3,2015,PM,12.8,D,8.4,0.4,4.76190476190476190500,1.5238095238095238
113,Geary,Gough,Arguello,W,1.91511841291,3,2009,AM,20.1193361573,B,10.15,,,1.9822006066305419
133,Harrison,4th,8th,W,0.686806802129,3,2015,PM,14.3,C,8.4,1.5,17.85714285714285714300,1.7023809523809524
9,4th St/Stockton,O'Farrell,Harrison,S,0.564055637017,3,2009,AM,13.3519052723,C,5.58,,,2.3928145649283154
156,Market/Portola,Van Ness,Drumm,E,1.77159678410,3,2017,AM,7.5,E,6.0,0.237801824,3.96336373333333333300,1.2500000000000000
187,Oak,Laguna,Franklin,E,0.273284032049,3,2013,PM,17.9,C,,,,
217,Turk,Market,Hyde,W,0.375659761448,3,2007,AM,12.3828369585,D,,,,
136,Howard,Embarcadero,S Van Ness,W,2.10857259785,3,2015,AM,13.3,C,,,,
217,Turk,Market,Hyde,W,0.375659761448,3,2001,PM,7.3,E,,,,
5,3rd St,Evans,Terry Francois,N,2.35998926098,3,1991,AM,10.3,D,,,,
67,Cesar Chavez,Bryant,Kansas,E,0.375195772370,3,2013,PM,27.8,A,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2006,AM,10.8,D,,,,
31,Alemany,Junipero Serra,Lyell,E,2.94945429357,3,2019,PM,17.23955186579938,C,,,,
